"B_cell"	"T_cell.CD4"	"T_cell.CD8"	"Neutrophil"	"Macrophage"	"DC"
"TCGA-24-1847-01A"	0.0826477789110083	0.281172289343379	0.524989192967749	0.209232237181255	0.135912771104111	0.708564088931761
"TCGA-24-1849-01A"	0.045055107403993	0.384391334333615	0.283839382825117	0.234395802658355	0.326172789641166	0.702729486002016
"TCGA-24-1850-01A"	0.0715972999841846	0.100911117789124	0.121394288611222	0.0890035302589603	0.224664414451252	0.454288645489459
"TCGA-24-1924-01A"	0.106648950238814	0.0916529139826871	0.309093422169806	0.228815324312434	0.140589599975127	0.568002008529754
"TCGA-24-1928-01A"	0.0971252615286101	0.0996510300764204	0.185456664883407	0.0790214575040274	0.284536191162465	0.272551302339554
"TCGA-24-1930-01A"	0.161813636540933	0.205947171791955	0.197568310496761	0.193628077706853	0.349482088408992	0.629604261256488
"TCGA-24-2019-01A"	0.109584267470284	0.173088143545329	0.0977537165434976	0.0837621584496045	0	0.332271041970004
"TCGA-24-2020-01A"	0.0366387446121693	0.0075436958635685	0.239902763260595	0.0421422279651814	0	0.41484421916789
"TCGA-24-2023-01A"	0.126701262154279	0	0.319584126852806	0.1244709896922	0.0057412147153978	0.467763579144606
"TCGA-24-2024-01A"	0.103341564016946	0.0845541656189622	0.131405622245492	0.0796362803706624	0.106742575558943	0.310086465743414
"TCGA-24-2026-01A"	0.144358819655375	0.0256309006409	0.247827759632063	0.1393562586696	0.061176302839835	0.441463074222555
"TCGA-24-2027-01A"	0.108487543392065	0.0857911178414908	0.105339537397554	0.0396720540697344	0.0570914099265992	0.268723198844678
"TCGA-24-2033-01A"	0.076253311501683	0.0813969941227115	0.148195025883397	0.0806279977622958	0.0579375978036415	0.327846369859363
"TCGA-24-2035-01A"	0.0221558875087762	0.227684422276124	0.24974903173029	0.218942599727094	0.261985286996835	0.543694960318415
"TCGA-24-2036-01A"	0.106733417961096	0.165659787742875	0.0259457489344721	0.033418337889817	0	0.335212384670259
"TCGA-24-2038-01A"	0.0792552179586222	0.1471443607534	0.243302091224738	0.072498429177651	0	0.439882373309071
"TCGA-24-2254-01A"	0.0384338878198595	0.185883339187631	0	0.171362368452899	0.115731331748665	0.515862977213912
"TCGA-24-2261-01A"	0.0670033219582973	0.292339612020101	0.265078594293523	0.158764960771922	0.185504404468848	0.561331688693773
"TCGA-24-2262-01A"	0.00679253764317786	0.122907402314381	0.18549445921379	0.23149663536101	0.176768119880343	0.31228798927819
"TCGA-24-2267-01A"	0.232594524068684	0.346965579158018	0.127422596726796	0.199384358168833	0.123529548773243	0.736907587107456
"TCGA-24-2271-01A"	0.274930604081227	0.442334305195212	0	0.167985727114019	0	0.337775131242505
"TCGA-24-2281-01A"	0.0726435450956795	0.25284168378117	0.0904983818743185	0.158846409714472	0	0.779072445788322
"TCGA-24-2288-01A"	0.262995407265654	0.213304161268379	0.244965602810771	0.122740829326038	0.0971619501918986	0.437884931554402
"TCGA-24-2289-01A"	0.0568216598018751	0.15997146542394	0.112755355340903	0.212613570951539	0.143180701045037	0.548202898166066
"TCGA-24-2290-01A"	0.0700106102860224	0.111642405647057	0.0495351247069441	0.201267941421716	0.0849955362133707	0.585346239283386
"TCGA-24-2293-01A"	0.0730033369806236	0.313019629450939	0.147084743241053	0.21133030030235	0.339282648389587	0.619001582983258
"TCGA-24-2297-01A"	0.0748344517098664	0.106452075654	0.130722579830335	0.0235019642178711	0.00622251613990002	0.361097984108876
"TCGA-24-2298-01A"	0.137787298743963	0.0561493656609042	0.265183715959032	0.102073601275224	0	0.496521092371706
"TCGA-25-1312-01A"	0.129378368104309	0.0459644650246026	0.215344105754867	0.0836852849499356	0.0705971733955029	0.364887931435109
"TCGA-25-1313-01A"	0.0602808661590704	0.113432389527284	0.203165722032404	0.189426131096116	0.301749662492	0.477735813443119
"TCGA-25-1314-01A"	0.0760172823778875	0.12580677514759	0.167973269373479	0.0506096190698907	0.0400488273508792	0.36853604775773
"TCGA-25-1315-01A"	0.102071256813869	0.0434890009153062	0.127906414729786	0.0313819804890631	0	0.275459494319568
"TCGA-25-1316-01A"	0.0948402053184134	0.171749911135903	0.224011593832794	0.0429856280798856	0	0.393983942074814
"TCGA-25-1317-01A"	0.0638015486487568	0.114371905507342	0.187304023014979	0.0454810186291654	0.0314024248501796	0.320050226608156
"TCGA-25-1318-01A"	0.0676848370749594	0.106404115444691	0.0887479998996695	0.115798910200071	0.260359309161073	0.314965742983863
"TCGA-25-1319-01A"	0.0796025932108663	0.0865659027859658	0.140987907551159	0.066934221478574	0.0800130922599279	0.408523825477974
"TCGA-25-1320-01A"	0.0687336076750047	0.0651120685317228	0.216625941754451	0.133193622353344	0.170547036768194	0.429552389325619
"TCGA-25-1321-01A"	0.12553895599671	0.0476565084964516	0.116201988107421	0.0774506125675538	0.0637494640016313	0.356684684840864
"TCGA-25-1322-01A"	0.103502160928487	0.0504080220357897	0.183260719971592	0.185507258374234	0.139252243710441	0.495733785521619
"TCGA-25-1323-01A"	0.107641822236808	0.0239769612180388	0.191344923504154	0.0600310167110784	0.127796959857204	0.266684109520943
"TCGA-25-1324-01A"	0.125410481751941	0.0638156881953235	0.167537502289436	0.0349663708363507	0	0.210995048551778
